2575,ГАЗ,"3221  Газель , 32217, 32213, 32212, 322172, 322132, 322133 и модификации",Серый,2016
2576,MAZDA,CX-5,Белый,2014
2577,MERCEDES,Sprinter,Белый,2000
2578,MERCEDES,,Черный,1998
2579,MERCEDES,,Белый,1999
2580,SUBARU,Legacy,Серый,2008
2581,MITSUBISHI,Lancer,Черный,2010
2582,ВАЗ,"Жигули  ВАЗ-2108, 09 и модификации",Зеленый,2010
2583,MERCEDES,C-класс,Черный,2012
2584,HYUNDAI,,Синий,2006
2585,SKODA,Octavia,Желтый,2017
2586,МАЗ-МАН,,Белый,2006
2587,MITSUBISHI,Lancer,Иные цвета,2006
2588,HONDA,Jazz,Красный,2009
2589,FORD,Focus,Черный,2013
2590,VOLKSWAGEN,,Синий,2011
2591,VOLKSWAGEN,Vento,Зеленый,1996
2592,BMW,7er,Черный,2004
2593,VOLKSWAGEN,,Белый,2014
2594,ГАЗ,"3302, 33027 и модификации",Иные цвета,2009
2595,HYUNDAI,Accent,Черный,2009
2596,ВАЗ,Жигули  ВАЗ-2105 модификации,Иные цвета,2000
2597,DAEWOO,Espero,Красный,2010
2598,SKODA,Octavia,Синий,2011
2599,GEELY,,Черный,2013
2600,DAEWOO,Nexia,Серый,2004
2601,ГАЗ,32214 Скорая и модификации,Иные цвета,1998
2602,VOLKSWAGEN,,Иные цвета,2012
2603,TOYOTA,RAV 4,Иные цвета,2007
2604,КАМАЗ,6511,Синий,2012
2605,FORD,Transit,Белый,2014
2606,ГАЗ,,Белый,2013
2607,FORD,,Оранжевый,2009
2608,AUDI,А4,Синий,2000
2609,LEXUS,IS,Синий,2006
2610,ВАЗ,Kalina,Синий,2012
2611,MERCEDES,GL,Коричневый,2013
2612,КАМАЗ,,Оранжевый,2013
2613,DAEWOO,Nexia,Белый,2012
2614,HYUNDAI,,Белый,2012
2615,ВАЗ,Жигули  ВАЗ-2104 модификации,Зеленый,2004
2616,НефАЗ,,Желтый,2012
2617,ГАЗ,,Желтый,2011
2618,FORD,Focus,Черный,2010
2619,CHEVROLET,Cruze,Желтый,2014
2620,LAND ROVER,Discovery,Белый,2015
2621,МАЗ-МАН,,Белый,2013
2622,HONDA,FIT,Серый,2003
2623,ГАЗ,27527 и модификации,Иные цвета,2003
2624,МАЗ-МАН,,Белый,2011
2625,HYUNDAI,H-1 Starex,Желтый,2013
2626,HONDA,CR-V,Черный,2013
2627,KIA,Sportage,Коричневый,2013
2628,FORD,Cougar,Иные цвета,2013
2629,HYUNDAI,Solaris,Белый,2018
2630,MERCEDES,E-класс,Серый,2008
2631,KIA,Cerato,Серый,2013
2632,LEXUS,LX,Черный,2000
2633,BMW,,Иные цвета,2017
2634,HYUNDAI,H-1 Starex,Серый,2010
2635,DAEWOO,Nexia,Иные цвета,2010
2636,TOYOTA,Camry,Черный,2010
2637,YAMAHA,AS 3,Серый,2000
2638,HYUNDAI,Accent,Синий,2008
2639,TOYOTA,Land Cruiser,Черный,2013
2640,ГАЗ,"33023, 330232, 330273 и модификации",Белый,2010
2641,ГАЗ,"33023, 330232, 330273 и модификации",Белый,2007
2642,MAZDA,,Белый,2012
2643,HYUNDAI,Solaris,Белый,2016
2644,ЛИАЗ,6213,Иные цвета,2008
2645,IVECO,Daily,Белый,2014
2646,ИЖ,2715 и модификации,Синий,2012
2647,AUDI,А4,Белый,2013
2648,MERCEDES,Actros,Белый,2014
2649,MERCEDES,Actros,Белый,2014
2650,FORD,Focus,Черный,2008
2651,FORD,Fusion,Серый,2007
2652,ВАЗ,"ВАЗ 2110, 21101, 21102, 21103, 21108",Серый,2004
2653,КАМАЗ,5321,Красный,1979
2654,FIAT,Ducato,Белый,2011
2655,HYUNDAI,,Белый,2012
2656,LAND ROVER,Range Rover Sport,Белый,2017
2657,KIA,Ceed,Серый,2010
2658,HYUNDAI,,Белый,2010
2659,ЛИАЗ,5292,Белый,2011
2660,NISSAN,Almera,Серый,2014
2661,ГАЗ,,Синий,2008
2662,DAEWOO,Nexia,Красный,2006
2663,HYUNDAI,,Белый,2014
2664,HYUNDAI,Accent,Серый,2006
2665,ASTRA,HD7,Белый,2007
2666,NISSAN,,Белый,1995
2667,FORD,,Белый,2013
2668,FORD,Mondeo,Черный,2010
2669,ВАЗ,Нива  ВАЗ-2121 и модификации,Зеленый,1999
2670,,,"",
2671,NISSAN,Tiida,Черный,2007
2672,RENAULT,Sandero,Черный,2014
2673,SKODA,Felicia,Серый,2002
2674,HYUNDAI,Solaris,Желтый,2013
2675,ВАЗ,"ВАЗ 2110, 21101, 21102, 21103, 21108",Иные цвета,2001
2676,ГАЗ,"3221  Газель , 32217, 32213, 32212, 322172, 322132, 322133 и модификации",Белый,2014
2677,KIA,Rio,Иные цвета,2013
2678,OPEL,Mokka,Красный,2013
2679,HONDA,,Иные цвета,
2680,CITROEN,Berlingo,Зеленый,2011
2681,ГАЗ,"3302, 33027 и модификации",Белый,2005
2682,BMW,X3,Черный,2007
2683,ВАЗ,Жигули  ВАЗ-2107 модификации,Иные цвета,2006
2684,NISSAN,Almera,Белый,2011
2685,ALFA ROMEO,156,Черный,1998
2686,ВАЗ,Priora,Серый,2012
2687,ISUZU,,Желтый,2012
2688,AUDI,А5,Белый,2014
2689,MAZDA,Mazda 3,Красный,2007
2690,HYUNDAI,,Серый,2006
2691,YAMAHA,XJR,Серый,1995
2692,TOYOTA,,Серый,2004
2693,FORD,Focus,Иные цвета,2010
2694,МАЗ-МАН,,Белый,2011
2695,AUDI,80,Коричневый,1987
2696,KIA,Rio,Синий,2012
2697,ЛИАЗ,,Зеленый,2013
2698,HYUNDAI,Accent,Серый,2007
2699,OPEL,Astra,Зеленый,1997
2700,HYUNDAI,Solaris,Черный,2015
2701,ВАЗ,"Жигули  ВАЗ-2108, 09 и модификации",Черный,2003
2702,HONDA,F-mx,Красный,2005
2703,ЛИАЗ,,Белый,2011
2704,RENAULT,Logan,Серый,2008
2705,HYUNDAI,H100,Синий,2006
2706,FORD,Focus,Иные цвета,2010
2707,,,Иные цвета,
2708,VOLKSWAGEN,Golf,Иные цвета,2005
2709,CHEVROLET,,Белый,2015
2710,FIAT,,Белый,2014
2711,NISSAN,Bleubird,Синий,1995
2712,DAEWOO,Nexia,Синий,2007
2713,MAZDA,Mazda 6,Белый,2014
2714,NISSAN,,Коричневый,2012
2715,BMW,X5,Черный,2012
2716,LEXUS,RX,Серый,2012
2717,ВАЗ,Жигули  ВАЗ-2107 модификации,Иные цвета,2005
2718,HOWO,ZZ3167M3811,Белый,1998
2719,FORD,,Белый,2012
2720,TOYOTA,Land Cruiser,Черный,2015
2721,MERCEDES,CLK,Черный,2004
2722,JEEP,Cherokee,Белый,2012
2723,TOYOTA,Highlander,Черный,2012
2724,ЗАЗ,ЗАЗ Sens,Черный,2009
2725,RENAULT,Laguna,Иные цвета,2006
2726,ВАЗ,ВАЗ 2114 и модификации,Синий,2010
2727,HYUNDAI,Tucson,Черный,2008
2728,VOLKSWAGEN,Passat,Серый,2008
2729,FORD,Focus,Белый,2014
2730,HOWO,,Черный,2012
2731,ВАЗ,"Жигули  ВАЗ-2108, 09 и модификации",Черный,1995
2732,LEXUS,RX,Черный,2014
2733,FIAT,Ducato,Белый,2011
2734,ВАЗ,"Жигули  ВАЗ-2108, 09 и модификации",Иные цвета,
2735,MITSUBISHI,Lancer,Белый,2014
2736,OPEL,Astra,Синий,2008
2737,FORD,Focus,Иные цвета,2008
2738,ВАЗ,Granta (Гранта),Многоцветный,2012
2739,AUDI,Q5,Серый,2009
2740,HYUNDAI,Santa FE,Серый,2016
2741,OPEL,Astra,Серый,2008
2742,SUBARU,Forester,Иные цвета,2013
2743,HYUNDAI,Sonata,Черный,2007
2744,TOYOTA,Camry,Серый,2016
2745,VOLKSWAGEN,Polo,Серый,2016
2746,ГАЗ,,Красный,2015
2747,КАМАЗ,,Оранжевый,2013
2748,MERCEDES,ML,Серый,2007
2749,KIA,Rio,Серый,2013
2750,SYM,,Серый,2013
2751,HYUNDAI,,Белый,2012
2752,IVECO,,Белый,2013
2753,PONTIAC,Vibe,Белый,2003
2754,FORD,Focus,Серый,2013
2755,VOLVO,S60,Коричневый,2013
2756,VOLVO,S60,Белый,2013
2757,МАЗ,4370,Белый,2004
2758,NISSAN,Primera,Серый,2004
2759,ГАЗ,"3221  Газель , 32217, 32213, 32212, 322172, 322132, 322133 и модификации",Иные цвета,2012
2760,GREAT WALL,,Зеленый,2008
2761,RENAULT,Laguna,Иные цвета,2008
2762,NISSAN,Almera,Серый,2011
2763,TOYOTA,Prius,Серый,2006
2764,TOYOTA,Matrix,Серый,2004
2765,HONDA,Accord,Серый,2004
2766,VOLKSWAGEN,Polo,Белый,2017
2767,TOYOTA,RAV 4,Серый,1998
2768,KYMCO,,Белый,
2769,CHEVROLET,,Серый,2006
2770,HYUNDAI,Accent,Фиолетовый,2004
2771,SHAANXI,,Белый,1993
2772,MITSUBISHI,Pajero,Серый,1999
2773,MAZDA,Mazda 6,Черный,2006
2774,,,Иные цвета,
2775,BMW,3er,Черный,2009
2776,ВАЗ,Жигули  ВАЗ-2104 модификации,Красный,2008
2777,VOLKSWAGEN,,Белый,2011
2778,ЛИАЗ,,Белый,2013
2779,OPEL,Astra,Серый,2010
2780,MERCEDES,CLS,Иные цвета,2005
2781,ВАЗ,Жигули  ВАЗ-2107 модификации,Синий,2006
2782,CITROEN,Berlingo,Серый,2011
2783,OPEL,Corsa,Красный,2012
2784,KAWASAKI,ZZR,Черный,2006
2785,BMW,X3,Серый,2006
2786,HYUNDAI,Getz,Синий,2008
2787,SCANIA,,Желтый,2014
2788,ВАЗ,ВАЗ 2112 и модификации,Зеленый,2003
2789,КАМАЗ,6520,Желтый,2007
2790,ЛИАЗ,5256 (пригородный),Белый,2011
2791,RENAULT,Logan,Синий,2011
2792,NISSAN,Sunny,Белый,2004
2793,HYUNDAI,Solaris,Серый,2013
2794,VOLKSWAGEN,Polo,Белый,2013
2795,МАЗ-МАН,,Оранжевый,2011
2796,INFINITI,FX-серия,Черный,2012
2797,FORD,,Серый,2014
2798,,,Иные цвета,2008
2799,HYUNDAI,Solaris,Серый,2014
2800,KIA,Ceed,Синий,2008
2801,OPEL,Astra,Черный,2008
2802,HYUNDAI,Getz,Синий,2008
2803,MERCEDES,Sprinter,Белый,2006
2804,ГОЛАЗ,,Белый,2013
2805,Прочие марки ТС,,Иные цвета,
2806,BYD,,Иные цвета,2008
2807,OPEL,Astra,Серый,2008
2808,CHEVROLET,Cruze,Черный,2014
2809,KIA,Rio,Белый,2013
2810,ГАЗ,"2705  Газель , 27057 и модификации",Белый,2011
2811,RENAULT,Logan,Белый,2015
2812,MAZDA,CX-5,Белый,2011
2813,DAEWOO,Nexia,Иные цвета,2008
2814,ГАЗ,"3302, 33027 и модификации",Синий,2007
2815,SUZUKI,GSX,Белый,2002
2816,MERCEDES,C-класс,Иные цвета,2001
2817,MITSUBISHI,Outlander,Серый,2013
2818,,,Иные цвета,
2819,HYUNDAI,Porter,Белый,2007
2820,NISSAN,Almera,Иные цвета,2005
2821,MERCEDES,,Серый,2008
2822,,,"",
2823,,,"",
2824,TOYOTA,Corolla,Черный,2012
2825,HONDA,Civic,Черный,2011
2826,OPEL,Astra,Иные цвета,2012
2827,,,Иные цвета,
2828,Прочие марки ТС,,Иные цвета,
2829,КАМАЗ,4308,Желтый,2012
2830,VOLKSWAGEN,Vento,Серый,1993
2831,MAN,TGA,Красный,2008
2832,,,Многоцветный,
2833,OPEL,Antara,Черный,2010
2834,HYUNDAI,Santa FE,Синий,2012
2835,FORD,Focus,Красный,2012
2836,INFINITI,EX-серия,Серый,2008
2837,YAMAHA,SR,Синий,2007
2838,HYUNDAI,Solaris,Красный,2013
2839,ВАЗ,ВАЗ 2112 и модификации,Иные цвета,2005
2840,PEUGEOT,307,Красный,2006
2841,ГАЗ,"ГАЗ 24, 24-01, 24-02, 24-03, 24-04, 24-07, 24-10, 24-11, 24-12, 24-13, 24-17, 24-25 и модификации",Желтый,2002
2842,,,"",
2843,ВАЗ,"ВАЗ 2111, 21110 (универсал), 21113, 21114",Зеленый,2005
2844,NOBLE,,Синий,2013
2845,ВАЗ,Жигули  ВАЗ-2104 модификации,Фиолетовый,2002
2846,BMW,,Коричневый,2015
2847,MITSUBISHI,Lancer,Серый,2004
2848,HYUNDAI,Santa FE,Иные цвета,2003
2849,OPEL,Corsa,Черный,2007
2850,ВАЗ,"Жигули  ВАЗ-2108, 09 и модификации",Зеленый,1996
2851,FORD,Focus,Белый,2011
2852,ВАЗ,"ВАЗ 2111, 21110 (универсал), 21113, 21114",Черный,2005
2853,SUBARU,Impreza,Красный,2012
2854,CITROEN,C5,Красный,2003
2855,YAMAHA,YZF,Белый,2012
2856,NISSAN,Almera,Черный,2006
2857,FORD,Escape,Серый,2009
2858,AUDI,А4,Черный,2008
2859,MERCEDES,E-класс,Черный,1998
2860,RENAULT,Koleos,Красный,2008
2861,HYUNDAI,"Elantra (Lantra, Avante)",Иные цвета,2010
2862,SUZUKI,,Иные цвета,2011
2863,LIFAN,,Черный,2013
2864,MITSUBISHI,Lancer,Серый,2005
2865,DAEWOO,Matiz,Черный,2012
2866,HYUNDAI,i40,Белый,2017
2867,BMW,X5,Черный,2007
2868,,,"",
2869,BMW,X1,Серый,2014
2870,CHEVROLET,,Иные цвета,2008
2871,КАМАЗ,5410,Серый,1994
2872,NISSAN,Tiida,Черный,2011
2873,,,Желтый,
2874,ВАЗ,ВАЗ 2112 и модификации,Серый,2003
2875,RENAULT,Duster,Черный,2013
2876,CHEVROLET,Cruze,Серый,2011
2877,MERCEDES,,Оранжевый,2000
2878,HYUNDAI,Solaris,Серый,2012
2879,,,"",
2880,КАМАЗ,6520,Оранжевый,2005
2881,,,"",
2882,CHEVROLET,Cruze,Белый,2012
2883,PEUGEOT,Partner,Белый,2009
2884,MITSUBISHI,Galant,Черный,2007
2885,OPEL,Astra,Черный,2011
2886,ВАЗ,Жигули  ВАЗ-2104 модификации,Иные цвета,2012
2887,ЗИЛ,442160,Синий,2007
2888,FORD,Transit,Зеленый,2005
2889,VOLVO,XC90,Синий,2006
2890,DODGE,Caliber,Красный,2008
2891,NISSAN,,Черный,2011
2892,KIA,Ceed,Иные цвета,2007
2893,KIA,Rio,Иные цвета,2012
2894,FORD,Fusion,Синий,2006
2895,ГАЗ,"33023, 330232, 330273 и модификации",Красный,2015
2896,VOLKSWAGEN,Vento,Черный,1994
2897,HYUNDAI,Solaris,Черный,2012
2898,OPEL,Vectra,Синий,2000
2899,ГАЗ,"2705  Газель , 27057 и модификации",Белый,2011
2900,ВАЗ,Жигули  ВАЗ-2107 модификации,Красный,2007
2901,PEUGEOT,107,Красный,2008
2902,CHEVROLET,,Иные цвета,2013
2903,NISSAN,Juke,Иные цвета,2012
2904,NISSAN,Note,Черный,2006
2905,,,Черный,
2906,HYUNDAI,Sonata,Иные цвета,2005
2907,RENAULT,Logan,Синий,2013
2908,HYUNDAI,Accent,Серый,1996
2909,MERCEDES,C-класс,Серый,2013
2910,PEUGEOT,,Серый,2010
2911,MAN,TGA,Белый,2009
2912,SCANIA,,Белый,2011
2913,FORD,Focus,Белый,2016
2914,NISSAN,Almera,Коричневый,2003
2915,NISSAN,Almera,Красный,2016
2916,MERCEDES,E-класс,Белый,2013
2917,ВАЗ,"ВАЗ 2110, 21101, 21102, 21103, 21108",Черный,2003
2918,MAZDA,,Белый,2014
2919,MAZDA,Mazda 3,Серый,2011
2920,RENAULT,Logan,Серый,2005
2921,MERCEDES,E-класс,Черный,2000
2922,SKODA,Octavia,Серый,2010
2923,AUDI,А4,Серый,2003
2924,HYUNDAI,,Белый,2012
2925,LEXUS,GX,Серый,2010
2926,КАМАЗ,,Серый,2007
2927,FORD,Focus,Иные цвета,2008
2928,DAEWOO,Nexia,Желтый,2006
2929,HYUNDAI,Solaris,Желтый,2015
2930,VOLVO,FM,Красный,2007
2931,,,"",
2932,MAN,,Иные цвета,2011
2933,KIA,Spectra,Иные цвета,2004
2934,BENELLI,,Зеленый,2004
2935,RENAULT,,Синий,2010
2936,SKODA,Superb,Черный,2010
2937,DAEWOO,Nexia,Серый,2002
2938,ГАЗ,,Синий,2010
2939,NISSAN,Qashgai,Иные цвета,2014
2940,,,"",
2941,TOYOTA,Land Cruiser,Черный,2007
2942,FORD,Focus,Иные цвета,2013
2943,MAZDA,Mazda 6,Серый,2006
2944,,,Многоцветный,
2945,,,Не заполнено,
2946,HYUNDAI,Solaris,Синий,2012
2947,FAW,Jetta,Белый,2014
2948,VOLKSWAGEN,Polo,Черный,2011
2949,FORD,Focus,Синий,2009
2950,VOLKSWAGEN,Passat,Черный,2002
2951,,,"",
2952,PEUGEOT,Boxer,Белый,2013
2953,ВАЗ,ВАЗ 2112 и модификации,Зеленый,2005
2954,HYUNDAI,Accent,Серый,2005
2955,SUZUKI,DR,Белый,2007
2956,FIAT,,Красный,2012
2957,ВАЗ,"Жигули  ВАЗ-2108, 09 и модификации",Зеленый,1999
2958,CHEVROLET,Aveo,Черный,2014
2959,KIA,Rio,Серый,2015
2960,DAEWOO,Nexia,Синий,2005
2961,ВАЗ,ВАЗ 2114 и модификации,Иные цвета,2007
2962,HYUNDAI,Solaris,Иные цвета,2015
2963,IVECO,,Белый,2007
2964,VOLVO,V40,Черный,
2965,RENAULT,Logan,Синий,2010
2966,BMW,,Коричневый,2014
2967,PEUGEOT,206,Желтый,2004
2968,FIAT,,Белый,2015
2969,ГАЗ,"3302, 33027 и модификации",Белый,2003
2970,MAZDA,Mazda 3,Красный,2013
2971,VOLVO,,Оранжевый,2008
2972,,,"",
2973,BMW,,Черный,2012
2974,CHEVROLET,Lanos,Серый,2009
2975,DAEWOO,Nexia,Иные цвета,2005
2976,CHEVROLET,Lanos,Серый,2008
2977,ВАЗ,Жигули  ВАЗ-2107 модификации,Синий,2001
2978,ВАЗ,ВАЗ 2114 и модификации,Серый,2008
2979,TOYOTA,RAV 4,Синий,1994
2980,MAZDA,Mazda 2,Синий,2012
2981,MAZDA,CX-7,Иные цвета,2012
2982,SKODA,Rapid,Иные цвета,2015
2983,ВАЗ,ВАЗ 2115 и модификации,Иные цвета,2010
2984,VOLKSWAGEN,Passat,Иные цвета,2010
2985,CITROEN,DS,Серый,2013
2986,BMW,R 1150,Иные цвета,2000
2987,CHRYSLER,Voyager,Синий,2002
2988,DAEWOO,Nexia,Иные цвета,2010
2989,YAMAHA,FZS,Синий,2003
2990,MERCEDES,Sprinter,Белый,2014
2991,Прочие марки ТС,,"",
2992,CITROEN,DS,Белый,2012
2993,ВАЗ,Нива  ВАЗ-2121 и модификации,Зеленый,2012
2994,KIA,K-серия,Белый,2013
2995,MITSUBISHI,Outlander,Черный,2012
2996,FORD,Focus,Иные цвета,2011
2997,MITSUBISHI,Lancer,Серый,2008
2998,ВАЗ,ВАЗ 2115 и модификации,Иные цвета,2002
2999,VOLVO,850,Иные цвета,1993
3000,МАЗ,5440,Белый,2012
3001,MITSUBISHI,Outlander,Серый,2007
3002,KIA,Spectra,Иные цвета,2008
3003,FORD,Focus,Иные цвета,2007
3004,КАМАЗ,,Серый,1992
3005,FORD,,Иные цвета,2011
3006,FORD,Fusion,Иные цвета,2008
3007,SKODA,Fabia,Иные цвета,2011
3008,HONDA,Accord,Красный,2008
3009,ВАЗ,Жигули  ВАЗ-2106 модификации,Фиолетовый,2002
3010,OPEL,Vectra,Зеленый,2008
3011,МАЗ-МАН,,Белый,2013
3012,KIA,Rio,Белый,2015
3013,HONDA,Stepwgn,Иные цвета,2004
3014,PEUGEOT,Boxer,Белый,2014
3015,YAMAHA,,Красный,2003
3016,NISSAN,,Белый,2013
3017,ВАЗ,Нива  ВАЗ-2121 и модификации,Синий,1999
3018,ВАЗ,ВАЗ 2113 и модификации,Белый,2005
3019,MITSUBISHI,Space Star,Черный,2004
3020,CHEVROLET,Lanos,Зеленый,2008
3021,FIAT,Albea,Серый,2012
3022,LAND ROVER,Freelander,Черный,2008
3023,MITSUBISHI,,Синий,2012
3024,Прочие марки легковых ТС,,Черный,2010
3025,ВАЗ,"ВАЗ 2111, 21110 (универсал), 21113, 21114",Иные цвета,2000
3026,KIA,Rio,Белый,2010
3027,VOLKSWAGEN,Caravelle,Серый,2013
3028,,,Синий,2015
3029,SHAANXI,,Желтый,2007
3030,МАЗ-МАН,,Белый,2014
3031,HYUNDAI,Solaris,Синий,2011
3032,CHEVROLET,,Белый,2011
3033,RENAULT,,Синий,1995
3034,HONDA,CB,Синий,2004
3035,JEEP,Cherokee,Серый,2004
3036,RENAULT,Laguna,Иные цвета,2009
3037,HYUNDAI,,Оранжевый,2014
3038,TOYOTA,Corolla,Синий,1994
3039,SUZUKI,Alto,Красный,2005
3040,HYUNDAI,H-1 Starex,Белый,2010
3041,SCANIA,R,Желтый,2006
3042,HYUNDAI,Solaris,Белый,2014
3043,Прочие марки ТС,,Синий,1990
3044,SKODA,Yeti,Серый,2012
3045,SKODA,Rapid,Черный,2016
3046,DAIHATSU,Terios,Серый,2009
3047,ВАЗ,ВАЗ 2115 и модификации,Иные цвета,2004
3048,TOYOTA,,Белый,2003
3049,DAEWOO,Matiz,Белый,2009
3050,TOYOTA,Land Cruiser,Черный,2013
3051,HYUNDAI,ix55,Серый,2012
3052,FREIGHTLINER,FLD,Синий,1997
3053,МАЗ-МАН,64226,Белый,2013
3054,SSANGYONG,Istana,Зеленый,2007
3055,VOLVO,FM,Желтый,2013
3056,VOLKSWAGEN,Touran,Синий,2012
3057,ВАЗ,Жигули  ВАЗ-2105 модификации,Зеленый,1999
3058,CHEVROLET,,Серый,2013
3059,MERCEDES,CL-класс,Коричневый,2012
3060,ВАЗ,Priora,Красный,2012
3061,VOLVO,XC90,Иные цвета,2004
3062,RENAULT,Kangoo,Иные цвета,2011
3063,ГАЗ,"2705  Газель , 27057 и модификации",Белый,2005
3064,OPEL,Corsa,Желтый,2012
3065,NISSAN,Qashgai,Красный,2007
3066,ВАЗ,Жигули  ВАЗ-2104 модификации,Иные цвета,2002
3067,ВАЗ,ВАЗ 2115 и модификации,Иные цвета,2005
3068,DAEWOO,Nexia,Коричневый,1999
3069,NISSAN,Tiida,Черный,2013
3070,KIA,,Иные цвета,2013
3071,ЗАЗ,,Иные цвета,2010
3072,NISSAN,Qashgai,Белый,2014
3073,МАЗ-МАН,,Красный,2013
3074,RENAULT,Logan,Синий,2010
3075,DAEWOO,Nexia,Красный,2001
3076,ВАЗ,Ока  ВАЗ-1111 и модификации,Синий,2003
3077,MAZDA,BT-50,Черный,2008
3078,TOYOTA,RAV 4,Иные цвета,2009
3079,VOLKSWAGEN,Jetta,Черный,2007
3080,CITROEN,C4,Черный,2011
3081,LAND ROVER,Range Rover Sport,Серый,2008
3082,DAEWOO,Nexia,Иные цвета,2010
3083,MOTO GUZZI,,Оранжевый,2013
3084,HYUNDAI,i30,Серый,2013
3085,MITSUBISHI,Outlander,Белый,2012
3086,RENAULT,Logan,Синий,2009
3087,SUZUKI,Vitara,Серый,2002
3088,JAGUAR,,Белый,2015
3089,VOLKSWAGEN,Touareg,Черный,2011
3090,SHAANXI,,Желтый,2013
3091,HYUNDAI,,Иные цвета,2010
3092,ВАЗ,"Жигули  ВАЗ-2108, 09 и модификации",Иные цвета,2001
3093,NISSAN,Tiida,Красный,2011
3094,KIA,Cerato,Черный,2017
3095,ВАЗ,"ВАЗ 2111, 21110 (универсал), 21113, 21114",Черный,2005
3096,SCANIA,,Желтый,2011
3097,ВАЗ,"Жигули  ВАЗ-2108, 09 и модификации",Иные цвета,2002
3098,KIA,Spectra,Зеленый,2008
3099,FORD,Focus,Серый,2010
3100,LEXUS,GX,Черный,2003
3101,FORD,Focus,Черный,2009
3102,DAEWOO,Nexia,Иные цвета,2006
3103,ЗАЗ,,Серый,2012
3104,HYUNDAI,,Серый,2013
3105,CITROEN,C4,Красный,2007
3106,MAN,,Белый,2011
3107,LAND ROVER,Discovery,Не заполнено,2013
3108,OPEL,Astra,Синий,2008
3109,VOLKSWAGEN,Golf,Черный,2005
3110,LAND ROVER,Range Rover Sport,Иные цвета,1997
3111,MITSUBISHI,Lancer,Белый,2012
3112,MERCEDES,,Синий,1994
3113,HYUNDAI,Solaris,Белый,2015
3114,SSANGYONG,Kyron,Синий,2008
3115,NISSAN,Qashgai,Серый,2013
3116,ЛИАЗ,,Иные цвета,2011
3117,BMW,5er,Черный,2012
3118,SCANIA,,Синий,2011
3119,SSANGYONG,Kyron,Черный,2011
3120,SKODA,Yeti,Иные цвета,2013
3121,HYUNDAI,"Elantra (Lantra, Avante)",Синий,2005
3122,,,"",
3123,VOLKSWAGEN,Golf,Синий,2003
3124,SUZUKI,Grand Vitara,Черный,2013
3125,FORD,Kuga,Белый,2014
3126,OPEL,Corsa,Зеленый,2012
3127,YAMAHA,FZ,Иные цвета,2006
3128,KIA,Cerato,Иные цвета,2010
3129,DAF,XF105 series,Белый,2008
3130,Прочие марки ТС,,"",
3131,УАЗ,,Иные цвета,2012
3132,SUBARU,Impreza,Иные цвета,2008
3133,TOYOTA,Carina,Иные цвета,1996
3134,KIA,Spectra,Иные цвета,2008
3135,BMW,5er,Белый,2008
3136,KIA,Rio,Желтый,2015
3137,УАЗ,"УАЗ 3151, 31512, 31514, 31519 и модификации",Иные цвета,2010
3138,FIAT,Ducato,Белый,2012
3139,CHEVROLET,Aveo,Серый,2011
3140,CITROEN,Berlingo,Серый,2013
3141,RENAULT,Duster,Серый,2013
3142,MAZDA,Mazda 3,Серый,2008
3143,ЗИЛ,,Желтый,2007
3144,NISSAN,Qashgai,Белый,2012
3145,PEUGEOT,,Серый,2008
3146,ВАЗ,Жигули  ВАЗ-2106 модификации,Красный,1995
3147,ВАЗ,"Жигули  ВАЗ-2108, 09 и модификации",Зеленый,1996
3148,MAN,TGA,Красный,2004
3149,MAZDA,Mazda 3,Синий,2008
3150,MAZDA,Mazda 3,Синий,2005
3151,,,Белый,
3152,IVECO,,Белый,1996
3153,КАМАЗ,,Оранжевый,2012
3154,MAZDA,Mazda 3,Красный,1992
3155,RENAULT,,Белый,2012
3156,BMW,X5,Черный,2017
3157,SUZUKI,Grand Vitara,Серый,2013
3158,ГАЗ,,Белый,2017
3159,SUBARU,Outback,Синий,2000
3160,KIA,Rio,Черный,2014
3161,VOLKSWAGEN,Transporter,Синий,2004
3162,IVECO,,Белый,1996
3163,CHRYSLER,Town&Country,Зеленый,1999
3164,LEXUS,LX,Черный,2013
3165,RENAULT,Megane,Белый,2009
3166,VOLKSWAGEN,Passat,Коричневый,2006
3167,FORD,Kuga,Коричневый,2013
3168,BMW,X3,Черный,2009
3169,MAZDA,Mazda 3,Черный,1991
3170,TOYOTA,Land Cruiser,Черный,2009
3171,FIAT,Ducato,Белый,2010
3172,TOYOTA,Corolla,Черный,2007
3173,CHERY,Tiggo,Серый,2008
3174,УАЗ,,Зеленый,2007
3290,VOLKSWAGEN,,Черный,2013
3175,ВАЗ,Granta (Гранта),Иные цвета,2015
3176,KIA,Rio,Синий,2013
3177,ВАЗ,Ока  ВАЗ-1111 и модификации,Красный,2005
3178,LEXUS,GS,Белый,2011
3179,CHEVROLET,Cruze,Черный,2012
3180,FORD,Focus,Черный,2010
3181,MITSUBISHI,L-series,Синий,2011
3182,VOLKSWAGEN,Polo,Черный,2012
3183,FORD,Focus,Синий,2001
3184,Мотоцикл,,Красный,2008
3185,SKODA,Octavia,Иные цвета,2008
3186,МАЗ,5440,Красный,2013
3187,VOLKSWAGEN,Polo,Синий,2012
3188,,,"",
3189,УАЗ,,Белый,2005
3190,HYUNDAI,"Elantra (Lantra, Avante)",Иные цвета,2007
3191,,,"",
3192,,,"",
3193,TOYOTA,Corolla,Серый,2008
3194,KIA,Shuma,Серый,2001
3195,,,Красный,2009
